Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","New Food Balances","5000","World","5123","Losses","2605","Vegetables, Other","2017","2017","1000 tonnes","91851","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","New Food Balances","5000","World","5154","Other uses (non-food)","2605","Vegetables, Other","2017","2017","1000 tonnes","698","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","New Food Balances","5000","World","5511","Production","2611","Oranges, Mandarines","2017","2017","1000 tonnes","105634","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","New Food Balances","5000","World","5123","Losses","2611","Oranges, Mandarines","2017","2017","1000 tonnes","10452","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","New Food Balances","5000","World","5154","Other uses (non-food)","2611","Oranges, Mandarines","2017","2017","1000 tonnes","83","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","New Food Balances","5000","World","5511","Production","2612","Lemons, Limes and products","2017","2017","1000 tonnes","17017","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","New Food Balances","5000","World","5123","Losses","2612","Lemons, Limes and products","2017","2017","1000 tonnes","1813","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","New Food Balances","5000","World","5154","Other uses (non-food)","2612","Lemons, Limes and products","2017","2017","1000 tonnes","96","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","New Food Balances","5000","World","5511","Production","2613","Grapefruit and products","2017","2017","1000 tonnes","9020","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","New Food Balances","5000","World","5123","Losses","2613","Grapefruit and products","2017","2017","1000 tonnes","917","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","New Food Balances","5000","World","5154","Other uses (non-food)","2613","Grapefruit and products","2017","2017","1000 tonnes","5","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","New Food Balances","5000","World","5511","Production","2614","Citrus, Other","2017","2017","1000 tonnes","13670","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","New Food Balances","5000","World","5123","Losses","2614","Citrus, Other","2017","2017","1000 tonnes","1461","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","New Food Balances","5000","World","5154","Other uses (non-food)","2614","Citrus, Other","2017","2017","1000 tonnes","26","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","New Food Balances","5000","World","5511","Production","2615","Bananas","2017","2017","1000 tonnes","111521","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","New Food Balances","5000","World","5123","Losses","2615","Bananas","2017","2017","1000 tonnes","17039","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","New Food Balances","5000","World","5154","Other uses (non-food)","2615","Bananas","2017","2017","1000 tonnes","102","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","New Food Balances","5000","World","5511","Production","2616","Plantains","2017","2017","1000 tonnes","36046","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","New Food Balances","5000","World","5123","Losses","2616","Plantains","2017","2017","1000 tonnes","4251","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","New Food Balances","5000","World","5154","Other uses (non-food)","2616","Plantains","2017","2017","1000 tonnes","247","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","New Food Balances","5000","World","5511","Production","2617","Apples and products","2017","2017","1000 tonnes","82753","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","New Food Balances","5000","World","5123","Losses","2617","Apples and products","2017","2017","1000 tonnes","7644","A","Aggregate, may include official, semi-official, estimated or calculated data"
